0,-49.5,1.570796327
0,-49,1.570796327
0,-48.5,1.570796327
0,-48,1.570796327
0,-47.5,1.570796327
0,-47,1.570796327
0,-46.5,1.570796327
0,-46,1.570796327
0,-45.5,1.570796327
0,-45,1.570796327
0,-44.5,1.570796327
0,-44,1.570796327
0,-43.5,1.570796327
0,-43,1.570796327
0,-42.5,1.570796327
0,-42,1.570796327
0,-41.5,1.570796327
0,-41,1.570796327
0,-40.5,1.570796327
0,-40,1.570796327
0,-39.5,1.570796327
0,-39,1.570796327
0,-38.5,1.570796327
0,-38,1.570796327
0,-37.5,1.570796327
0,-37,1.570796327
0,-36.5,1.570796327
0,-36,1.570796327
0,-35.5,1.570796327
0,-35,1.570796327
0,-34.5,1.570796327
0,-34,1.570796327
0,-33.5,1.570796327
0,-33,1.570796327
0,-32.5,1.570796327
0,-32,1.570796327
0,-31.5,1.570796327
0,-31,1.570796327
0,-30.5,1.570796327
0,-30,1.570796327
0,-29.5,1.570796327
0,-29,1.570796327
0,-28.5,1.570796327
0,-28,1.570796327
0,-27.5,1.570796327
0,-27,1.570796327
0,-26.5,1.570796327
0,-26,1.570796327
0,-25.5,1.570796327
0,-25,1.570796327
0,-24.5,1.570796327
0,-24,1.570796327
0,-23.5,1.570796327
0,-23,1.570796327
0,-22.5,1.570796327
0,-22,1.570796327
0,-21.5,1.570796327
0,-21,1.570796327
0,-20.5,1.570796327
0,-20,1.570796327
0,-19.5,1.570796327
0,-19,1.570796327
0,-18.5,1.570796327
0,-18,1.570796327
0,-17.5,1.570796327
0,-17,1.570796327
0,-16.5,1.570796327
0,-16,1.570796327
0,-15.5,1.570796327
0,-15,1.570796327
0,-14.5,1.570796327
0,-14,1.570796327
0,-13.5,1.570796327
0,-13,1.570796327
0,-12.5,1.570796327
0,-12,1.570796327
0,-11.5,1.570796327
0,-11,1.570796327
0,-10.5,1.570796327
0,-10,1.570796327
0,-9.5,1.570796327
0,-9,1.570796327
0,-8.5,1.570796327
0,-8,1.570796327
0,-7.5,1.570796327
0,-7,1.570796327
0,-6.5,1.570796327
0,-6,1.570796327
0,-5.5,1.570796327
0,-5,1.570796327
0,-4.5,1.570796327
0,-4,1.570796327
0,-3.5,1.570796327
0,-3,1.570796327
0,-2.5,1.570796327
0,-2,1.570796327
0,-1.5,1.570796327
0,-1,1.570796327
0,-0.5,1.570796327
0,0,1.570796327
-0.0063162,0.5026,1.583362717
-0.025261,1.0049,1.608494564
-0.056822,1.5065,1.633634143
-0.10098,2.0072,1.658761267
-0.15771,2.5067,1.683885318
-0.22697,3.0045,1.709041031
-0.30871,3.5005,1.73412667
-0.4029,3.9942,1.759314729
-0.50946,4.4854,1.784424227
-0.62834,4.9738,1.809560293
-0.75945,5.459,1.834711773
-0.90271,5.9408,1.859813999
-1.058,6.4189,1.884853225
-1.2253,6.8929,1.910099977
-1.4045,7.3625,1.935341896
-1.5954,7.8275,1.960353735
-1.7979,8.2875,1.985485318
-2.0119,8.7423,2.010596553
-2.2373,9.1916,2.035778455
-2.4739,9.6351,2.060870676
-2.7215,10.072,2.086385759
-2.9801,10.503,2.111215827
-3.2494,10.928,2.135589601
-3.5293,11.345,2.1619467
-3.8197,11.756,2.185917653
-4.1202,12.159,2.211512482
-4.4308,12.554,2.237145597
-4.7511,12.941,2.262170273
-5.0812,13.32,2.287342841
-5.4206,13.691,2.311741811
-5.7693,14.053,2.33748273
-6.1269,14.406,2.362667803
-6.4933,14.75,2.387715578
-6.8683,15.085,2.412473026
-7.2515,15.41,2.438190408
-7.6428,15.726,2.462256184
-8.0419,16.031,2.489053008
-8.4485,16.327,2.512328572
-8.8625,16.612,2.53869049
-9.2835,16.887,2.562966499
-9.7112,17.151,2.588582111
-10.145,17.404,2.613604207
-10.586,17.646,2.639707464
-11.032,17.877,2.663698457
-11.484,18.097,2.688620796
-11.942,18.305,2.715294216
-12.404,18.502,2.738530931
-12.872,18.687,2.765145295
-13.344,18.86,2.790272369
-13.82,19.021,2.815436841
-14.3,19.17,2.840606893
-14.783,19.308,2.863292995
-15.27,19.433,2.890342968
-15.76,19.545,2.916881485
-16.252,19.646,2.939120995
-16.747,19.734,2.965653028
-17.244,19.809,2.991817315
-17.743,19.872,3.016004614
-18.243,19.923,3.039944198
-18.744,19.961,3.065889301
-19.246,19.986,3.091832966
-19.749,19.998,3.117740319
-20.251,19.998,3.141592654
-20.754,19.986,-3.117740319
-21.256,19.961,-3.091832966
-21.757,19.923,-3.065889301
-22.257,19.872,-3.039944198
-22.756,19.809,-3.016004614
-23.253,19.734,-2.991817315
-23.748,19.646,-2.965653028
-24.24,19.545,-2.939120995
-24.73,19.433,-2.916881485
-25.217,19.308,-2.890342968
-25.7,19.17,-2.863292995
-26.18,19.021,-2.840606893
-26.656,18.86,-2.815436841
-27.128,18.687,-2.790272369
-27.596,18.502,-2.765145295
-28.058,18.305,-2.738530931
-28.516,18.097,-2.715294216
-28.968,17.877,-2.688620796
-29.414,17.646,-2.663698457
-29.855,17.404,-2.639707464
-30.289,17.151,-2.613804779
-30.717,16.887,-2.588895462
-31.138,16.612,-2.562966499
-31.551,16.327,-2.537560467
-31.958,16.031,-2.512796367
-32.357,15.726,-2.488932104
-32.748,15.41,-2.461881265
-33.132,15.085,-2.439218995
-33.507,14.75,-2.412473026
-33.873,14.406,-2.387170495
-34.231,14.053,-2.363226723
-34.579,13.691,-2.336478735
-34.919,13.32,-2.312621524
-35.249,12.941,-2.287192786
-35.569,12.554,-2.261710042
-35.88,12.159,-2.237771038
-36.18,11.756,-2.210714648
-36.471,11.345,-2.186890712
-36.751,10.928,-2.162112005
-37.02,10.503,-2.135085781
-37.278,10.072,-2.110191587
-37.526,9.6351,-2.087078463
-37.763,9.1916,-2.06157251
-37.988,8.7423,-2.035066933
-38.202,8.2875,-2.010596553
-38.405,7.8275,-1.98639546
-38.596,7.3625,-1.960537757
-38.775,6.8929,-1.934970084
-38.942,6.4189,-1.909537065
-39.097,5.9408,-1.884304445
-39.241,5.459,-1.86122455
-39.372,4.9738,-1.834500477
-39.491,4.4854,-1.809792238
-39.597,3.9942,-1.783335147
-39.691,3.5005,-1.75894337
-39.773,3.0045,-1.73463696
-39.842,2.5067,-1.708528615
-39.899,2.0072,-1.684418943
-39.943,1.5065,-1.658448135
-39.975,1.0049,-1.634505843
-39.994,0.5026,-1.608604302
-40,0,-1.582733683
-39.994,-0.5026,-1.558858971
-39.975,-1.0049,-1.532988351
-39.943,-1.5065,-1.507086811
-39.899,-2.0072,-1.483144518
-39.842,-2.5067,-1.457173711
-39.773,-3.0045,-1.433064039
-39.691,-3.5005,-1.406955693
-39.597,-3.9942,-1.382649284
-39.491,-4.4854,-1.358257506
-39.372,-4.9738,-1.331800416
-39.241,-5.459,-1.307092176
-39.097,-5.9408,-1.280368103
-38.942,-6.4189,-1.257288208
-38.775,-6.8929,-1.232055589
-38.596,-7.3625,-1.20662257
-38.405,-7.8275,-1.181054896
-38.202,-8.2875,-1.155197193
-37.988,-8.7423,-1.130996101
-37.763,-9.1916,-1.10652572
-37.526,-9.6351,-1.080020144
-37.278,-10.072,-1.05451419
-37.02,-10.503,-1.031401067
-36.751,-10.928,-1.006506873
-36.471,-11.345,-0.9794806487
-36.18,-11.756,-0.9547019416
-35.88,-12.159,-0.9308780052
-35.569,-12.554,-0.9038216155
-35.249,-12.941,-0.8798826112
-34.919,-13.32,-0.8543998679
-34.579,-13.691,-0.8289711291
-34.231,-14.053,-0.8051139183
-33.873,-14.406,-0.7783659305
-33.507,-14.75,-0.754422159
-33.132,-15.085,-0.7291196271
-32.748,-15.41,-0.7023736585
-32.357,-15.726,-0.679711389
-31.958,-16.031,-0.65266055
-31.551,-16.327,-0.6287962864
-31.138,-16.612,-0.6040321868
-30.717,-16.887,-0.5786261547
-30.289,-17.151,-0.5526971916
-29.855,-17.404,-0.5277878744
-29.414,-17.646,-0.50188519
-28.968,-17.877,-0.4778941963
-28.516,-18.097,-0.452971858
-28.058,-18.305,-0.4262984375
-27.596,-18.502,-0.403061723
-27.128,-18.687,-0.3764473588
-26.656,-18.86,-0.3513202843
-26.18,-19.021,-0.3261558122
-25.7,-19.17,-0.3009857609
-25.217,-19.308,-0.278299659
-24.73,-19.433,-0.2512496856
-24.24,-19.545,-0.2247111684
-23.748,-19.646,-0.2024716584
-23.253,-19.734,-0.1759396255
-22.756,-19.809,-0.1497753384
-22.257,-19.872,-0.1255880395
-21.757,-19.923,-0.1016484559
-21.256,-19.961,-0.07570335252
-20.754,-19.986,-0.04975968733
-20.251,-19.998,-0.02385233435
-19.749,-19.998,0
-19.246,-19.986,0.02385233435
-18.744,-19.961,0.04975968733
-18.243,-19.923,0.07570335252
-17.743,-19.872,0.1016484559
-17.244,-19.809,0.1255880395
-16.747,-19.734,0.1497753384
-16.252,-19.646,0.1759396255
-15.76,-19.545,0.2024716584
-15.27,-19.433,0.2247111684
-14.783,-19.308,0.2512496856
-14.3,-19.17,0.278299659
-13.82,-19.021,0.3009857609
-13.344,-18.86,0.3261558122
-12.872,-18.687,0.3513202843
-12.404,-18.502,0.3764473588
-11.942,-18.305,0.403061723
-11.484,-18.097,0.4262984375
-11.032,-17.877,0.452971858
-10.586,-17.646,0.4778941963
-10.145,-17.404,0.50188519
-9.7112,-17.151,0.5279884466
-9.2835,-16.887,0.5530105428
-8.8625,-16.612,0.5786261547
-8.4485,-16.327,0.6029021631
-8.0419,-16.031,0.6292640816
-7.6428,-15.726,0.6525396458
-7.2515,-15.41,0.6793364696
-6.8683,-15.085,0.7034022457
-6.4933,-14.75,0.7291196271
-6.1269,-14.406,0.7538770756
-5.7693,-14.053,0.7789248511
-5.4206,-13.691,0.8041099232
-5.0812,-13.32,0.8298508421
-4.7511,-12.941,0.8542498128
-4.4308,-12.554,0.879422381
-4.1202,-12.159,0.9044470568
-3.8197,-11.756,0.930080172
-3.5293,-11.345,0.955675001
-3.2494,-10.928,0.9796459537
-2.9801,-10.503,1.006003053
-2.7215,-10.072,1.030376827
-2.4739,-9.6351,1.055206895
-2.2373,-9.1916,1.080721977
-2.0119,-8.7423,1.105814199
-1.7979,-8.2875,1.130996101
-1.5954,-7.8275,1.156107336
-1.4045,-7.3625,1.181238919
-1.2253,-6.8929,1.206250758
-1.058,-6.4189,1.231492677
-0.90271,-5.9408,1.256739428
-0.75945,-5.459,1.281778654
-0.62834,-4.9738,1.306880881
-0.50946,-4.4854,1.33203236
-0.4029,-3.9942,1.357168427
-0.30871,-3.5005,1.382277924
-0.22697,-3.0045,1.407465984
-0.15771,-2.5067,1.432551623
-0.10098,-2.0072,1.457707335
-0.056822,-1.5065,1.482831387
-0.025261,-1.0049,1.507958511
-0.0063162,-0.5026,1.533098089
0,-7.105427358e-15,1.558229937
